Year,Rainfall,Month,Date,TMX,TMN
2003,0.2,2,25,29.6,26.4
2003,0,2,26,29.6,26.8
2003,0,2,27,30.3,26.6
2003,0,2,28,30.6,27.3
2003,0,3,1,29.9,27.3
2003,0.2,3,2,30,27.4
2003,0,3,3,29.9,27.8
2003,0,3,4,29.8,27.3
2003,0.2,3,5,29.8,27.2
2003,0.1,3,6,29.4,27.5
2003,0,3,7,29.3,27.6
2003,0,3,8,29.9,27.5
2003,2.4,3,9,29.9,27.2
2003,0.9,3,10,29.6,27.4
2003,8.7,3,11,29.5,27.1
2003,3.1,3,12,29.3,26.8
2003,6.3,3,13,27.9,26.8
2003,4.2,3,14,27.9,26.3
2003,0,3,15,29.3,27.5
2003,0.1,3,16,30,27.9
2003,10.9,3,17,30.5,27.9
2003,2.2,3,18,29.5,27.3
2003,1.5,3,19,29.8,27.5
2003,1.4,3,20,30,27.5
2003,2.7,3,21,30.8,27.3
2003,11.1,3,22,29.2,27.2
2003,0.7,3,23,30.3,26.3
2003,13.9,3,24,29.2,26.5
2003,13.8,3,25,28.9,27.2
2003,12.9,3,26,28.9,27.5
2003,3.3,3,27,29.3,27.1
2003,8.1,3,28,28.3,26.8
2003,9.1,3,29,28.5,25.8
2003,5.7,3,30,29.1,25.6
2003,4.1,3,31,28.8,25.7
2003,19.5,4,1,26.8,25.8
2003,7.9,4,2,28.2,26.3
2003,5,4,3,28.5,26.2
2003,11.6,4,4,29.3,26.7
2003,10.1,4,5,30.1,26.6
2003,8.9,4,6,30.5,25.6
2003,1.2,4,7,31,25.5
2003,19.7,4,8,29.8,26.5
2003,0.3,4,9,29.2,26.6
2003,3.5,4,10,29.1,26.8
2003,0.6,4,11,30.3,26.9
2003,0,4,12,30.9,25.5
2003,0,4,13,30.7,25.7
2003,1.6,4,14,30.7,25.6
2003,0,4,15,30.9,25
2003,0,4,16,30.6,25.3
2003,0,4,17,30.8,24.5
2003,0,4,18,30.6,23.9
2003,0,4,19,31.3,24.5
2003,0,4,20,30.8,25.3
2003,0,4,21,30.4,25.2
2003,0,4,22,30.7,24.6
2003,0,4,23,30.6,25.5
2003,0.1,4,24,30.9,26
2003,0,4,25,31.4,25.4
2003,0.1,4,26,30.3,25.3
2003,0,4,27,30.4,25.3
2003,0,4,28,29.9,25.4
2003,0,4,29,30,25.2
2003,0,4,30,30.7,25.2
2003,0.1,5,1,30.4,25.4
2003,1.5,5,2,30.5,24.7
2003,0.1,5,3,30.7,25
2003,0.2,5,4,30.7,25
2003,0.2,5,5,30.5,24.9
2003,2.6,5,6,30.6,25.7
2003,0,5,7,30.6,24
2003,0,5,8,31.1,23.5
2003,0,5,9,30.7,23.8
2003,0,5,10,30.2,24.4
2003,0,5,11,30.2,24.9
2003,0,5,12,30,25.2
2003,0,5,13,29.8,25.4
2003,17.9,5,14,30,25.9
2003,0,5,15,30.6,24.7
2003,1.8,5,16,30.3,24.8
2003,0,5,17,30.4,25.2
2003,0.1,5,18,30.3,24.7
2003,0.8,5,19,30.6,25
2003,0.2,5,20,29.9,25.3
2003,4.3,5,21,29.5,25.5
2003,4.3,5,22,29.8,25.7
2003,3.7,5,23,29.8,25.5
2003,0.1,5,24,30.3,25.2
2003,0,5,25,30,25.2
2003,0,5,26,29.4,25.5
2003,0.6,5,27,29.3,25.8
2003,1.1,5,28,29.4,25.5
2003,6.5,5,29,28.7,26
2003,10.7,5,30,29.5,25.4
2003,4.8,5,31,29.4,25.6
2003,0,6,1,29.8,24.4
2003,0.3,6,2,30.1,24.2
2003,0.2,6,3,29.6,24.6
2003,0.2,6,4,29.2,25.3
2003,0.1,6,5,29,24.9
2003,0.6,6,6,29.3,24.7
2003,0,6,7,29.6,24.5
2003,0.1,6,8,28.9,24.1
2003,0,6,9,29.3,23.7
2003,0.1,6,10,29.7,23.9
2003,0,6,11,29.9,24.8
2003,0,6,12,29.4,23.4
2003,0,6,13,28.9,23.8
2003,0,6,14,28.5,23.9
2003,0,6,15,28.6,23.5
2003,0,6,16,29.1,23.3
2003,0,6,17,29.2,23.2
2003,0,6,18,29.5,23.5
2003,0,6,19,28.1,23.8
2003,0,6,20,28.7,23.5
2003,0,6,21,28.8,23.7
2003,0.5,6,22,28.5,23.5
2003,0.2,6,23,28.4,23.7
2003,0,6,24,27.8,23.5
2003,0,6,25,28,23.5
2003,0,6,26,28.2,23.1
2003,0,6,27,28.3,22.9
2003,0,6,28,28.1,22.8
2003,0,6,29,28.2,22.8
2003,0,6,30,27.8,23.6
2003,0,7,1,28,24.1
2003,0,7,2,28.3,23.4
2003,1.1,7,3,28.2,24.3
2003,0,7,4,28.7,23.3
2003,0.1,7,5,28.2,22.7
2003,0.3,7,6,27.9,21.3
2003,0,7,7,27.5,21.3
2003,0,7,8,27.9,21.2
2003,0.2,7,9,28.3,23.2
2003,0.1,7,10,28.2,23.5
2003,0.4,7,11,28.4,23.5
2003,0,7,12,28.3,22.3
2003,0.1,7,13,28.2,22.8
2003,0,7,14,28.5,22.7
2003,0.1,7,15,28,22.4
2003,0,7,16,27,22.3
2003,0,7,17,27.6,22.3
2003,0,7,18,28.1,22.7
2003,0,7,19,28,23.6
2003,0,7,20,28.4,23
2003,0,7,21,28.4,23.3
2003,0,7,22,28.4,22.9
2003,0,7,23,28.3,23.1
2003,0,7,24,27.3,23
2003,0,7,25,27.5,22.8
2003,0,7,26,27.2,22.6
2003,0,7,27,27.1,22.3
2003,0,7,28,26.6,22.4
2003,0,7,29,27.6,22.6
2003,0,7,30,28.1,22.5
2003,1.4,7,31,27.4,22.9
2003,0.3,8,1,26.5,22.2
2003,0,8,2,26.5,22.1
2003,0.1,8,3,26.3,22.3
2003,0,8,4,25.7,21.7
2003,0,8,5,26.1,22.7
2003,0,8,6,27.2,22
2003,0,8,7,27.9,22.5
2003,0,8,8,27.8,23.7
2003,0.8,8,9,26.8,23.1
2003,0.1,8,10,27.1,23.3
2003,0,8,11,26.9,23.2
2003,0,8,12,26.8,22.7
2003,0,8,13,26.2,23.1
2003,0,8,14,26.9,22.9
2003,0,8,15,26.6,22.4
2003,0,8,16,27.7,21.3
2003,0,8,17,27.9,21.8
2003,0,8,18,27.4,22
2003,0,8,19,27.1,22.5
2003,0.2,8,20,26.6,23.2
2003,0.4,8,21,26.5,23.9
2003,0.1,8,22,27.5,23.1
2003,0,8,23,27.7,22.6
2003,0,8,24,27.7,22.4
2003,0,8,25,26.9,22.2
2003,0,8,26,26.5,23
2003,0,8,27,27.4,22.7
2003,0,8,28,28.1,22
2003,0,8,29,27.3,22.1
2003,0,8,30,27.6,22.2
2003,0.5,8,31,27.8,23.2
2003,0.1,9,1,27.1,23.3
2003,0.5,9,2,26.2,23.4
2003,0,9,3,26.6,22.9
2003,0.1,9,4,26.6,23.7
2003,0,9,5,27.2,23.4
2003,0.9,9,6,26.6,23.5
2003,0,9,7,26.6,24.1
2003,0,9,8,27.2,23.2
2003,0,9,9,27.6,23.6
2003,0,9,10,26.9,23.5
2003,0,9,11,27.1,24.7
2003,0,9,12,27.9,24
2003,0,9,13,27.5,24.1
2003,0,9,14,28.1,24.2
2003,0.8,9,15,29.3,23.6
2003,0.1,9,16,28.9,23.4
2003,0.7,9,17,27.4,23.6
2003,1.1,9,18,26.6,23.6
2003,0.2,9,19,27.3,23
2003,0,9,20,27.7,23.6
2003,0,9,21,27.3,24.4
2003,0,9,22,26.9,24.2
2003,0,9,23,27.6,24.2
2003,0,9,24,27.6,24.3
2003,0,9,25,28.2,23.9
2003,0.1,9,26,28.3,24.4
2003,0.1,9,27,27.9,24.6
2003,0.1,9,28,28.1,24.4
2003,0.2,9,29,28.5,24.8
2003,0,9,30,27.6,23.8
2003,0,10,1,27.4,23.6
2003,0.8,10,2,27.2,24.3
2003,1.2,10,3,27.2,24.6
2003,0,10,4,26.9,24.6
2003,0,10,5,27.4,24.3
2003,0,10,6,27.4,24.2
2003,1.2,10,7,27.4,24
2003,0,10,8,27.8,23.4
2003,0,10,9,27.8,23.5
2003,0,10,10,27.9,24.2
2003,0.1,10,11,27.7,24.3
2003,0,10,12,29.1,23.2
2003,0.2,10,13,29.1,25
2003,0,10,14,28,25
2003,0,10,15,27.2,24.6
2003,1.2,10,16,28,25.2
2003,6.5,10,17,27.9,25.3
2003,1.6,10,18,27.7,25.5
2003,2.9,10,19,28.3,25.3
2003,0.1,10,20,27.9,25.3
2003,0,10,21,27.7,24.8
2003,0,10,22,28.1,25.1
2003,0,10,23,28.4,25.3
2003,0,10,24,28.3,25.7
2003,1.4,10,25,28.2,25.4
2003,0,10,26,27.9,25.3
2003,2.9,10,27,28.6,25.3
2003,1.3,10,28,28,25.3
2003,5.8,10,29,28.1,25.3
2003,0.1,10,30,28.1,25.5
2003,0.1,10,31,28.5,25.8
2003,0,11,1,28.3,25.5
2003,0.4,11,2,28.3,25.5
2003,0.7,11,3,28.7,25.2
2003,0,11,4,28.3,25.1
2003,0,11,5,28.1,25.1
2003,0,11,6,28.8,25.7
2003,0,11,7,28.1,25.3
2003,3,11,8,30.1,25.3
2003,5.7,11,9,28.6,26.2
2003,9.5,11,10,28.3,25.8
2003,0.1,11,11,28.3,26.1
2003,1,11,12,28.6,25.7
2003,0.1,11,13,28.7,25.8
2003,0.9,11,14,30.3,25.1
2003,2.5,11,15,29.6,26.1
2003,1.1,11,16,29.2,26.4
2003,0.1,11,17,28.9,26.4
2003,0,11,18,28.9,25.9
2003,0,11,19,28.5,26
2003,0,11,20,28.9,26.1
2003,0,11,21,28.9,26.1
2003,1,11,22,29,26.3
2003,0.5,11,23,29.2,25.8
2003,0.2,11,24,29.3,26.1
2003,1.2,11,25,29.6,26.4
2003,3.1,11,26,29.3,26.9
2003,1.9,11,27,29.5,27.2
2003,0.8,11,28,29.9,27.1
2003,0,11,29,30.2,27
2003,0,11,30,29.4,26.3
2003,1.2,12,1,29.3,26.6
2003,0.8,12,2,29.2,26.3
2003,1.8,12,3,29.1,26.3
2003,0,12,4,29.3,25.8
2003,4.7,12,5,29.6,26.3
2003,0.7,12,6,30.1,26.7
2003,0.1,12,7,29.8,26.6
2003,0,12,8,29.7,27
2003,0,12,9,29.7,27.1
2003,0.2,12,10,30.2,27.1
2003,4,12,11,29.8,27.5
2003,14,12,12,28.5,26.6
2003,12.8,12,13,27.8,26.4
2003,21.3,12,14,27.6,26.8
2003,6.2,12,15,27.2,26.4
2003,11.5,12,16,29,26.8
2003,7,12,17,29.1,27
2003,0,12,18,29.3,26.7
2003,0,12,19,29.5,26.3
2003,0.5,12,20,28.8,26.7
2003,0.5,12,21,29.1,27.1
2003,1,12,22,29.9,26.9
2003,2.5,12,23,28.9,27.2
2003,1.3,12,24,29.5,27.1
2003,0,12,25,29.3,27.4
2003,0,12,26,29.3,27.1
2003,0.3,12,27,29.6,27.4
2003,2.3,12,28,29.6,27.5
2003,1.8,12,29,29.2,27.3
2003,0.1,12,30,29.3,27
2003,0,12,31,29.6,26.8
2004,0.7,1,1,29.5,26.8
2004,1,1,2,29.5,27.4
2004,8.5,1,3,29.4,27.3
2004,8,1,4,28.8,26.7
2004,3.6,1,5,28.4,26.2
2004,3.7,1,6,28.8,26.1
2004,2.4,1,7,30,26.3
2004,9.2,1,8,29.3,26.9
2004,7.7,1,9,29.6,27.4
2004,3.4,1,10,28.7,26.8
2004,3.8,1,11,29.6,27.1
2004,4.4,1,12,29.6,27.2
2004,11.2,1,13,28.5,27
2004,3.5,1,14,30.1,26.5
2004,14.8,1,15,28.1,26.9
2004,9.7,1,16,28.1,26.8
2004,5.8,1,17,28.7,26.9
2004,2.2,1,18,28.3,26.6
2004,2.3,1,19,28.8,26.2
2004,0.5,1,20,29.3,27.5
2004,0,1,21,29.6,27.4
2004,4.3,1,22,29.2,26.3
2004,17,1,23,28.4,25.5
2004,12,1,24,29.9,26.7
2004,0.9,1,25,29.8,28.4
2004,16.1,1,26,29.8,28.8
2004,9.7,1,27,29.7,28.6
2004,10.8,1,28,29,28
2004,8.3,1,29,28.7,27.9
2004,10.1,1,30,29.1,27.1
2004,11.1,1,31,29,26.4
2004,14.9,2,1,29.2,27
2004,21.6,2,2,28.4,26.6
2004,18.3,2,3,28.7,27.3
2004,16.9,2,4,28.3,26.5
2004,14.1,2,5,27.1,26.5
2004,2.6,2,6,26.7,25.2
2004,14.4,2,7,27.4,26
2004,8.2,2,8,26.2,25.4
2004,5,2,9,27.7,25.9
2004,2.5,2,10,28.1,25.7
2004,0.2,2,11,28.1,25.7
2004,0.4,2,12,28.7,26.5
2004,0.6,2,13,28.7,26.8
2004,0.3,2,14,28.3,26.6
2004,0.1,2,15,28.5,26.5
2004,2.6,2,16,28.3,27.1
2004,6.3,2,17,29,26.3
2004,2.6,2,18,28.3,26.7
2004,8.9,2,19,28.5,26.9
2004,8.6,2,20,28.5,26.2
2004,20.7,2,21,27,25.6
2004,16.3,2,22,27.5,25.8
2004,7.8,2,23,28.5,26.3
2004,9,2,24,28.3,27.1
2004,2.8,2,25,28,26.8
2004,1,2,26,28,26.8
2004,0,2,27,29.1,27
2004,2.6,2,28,28.2,27.2
2004,3,2,29,27.9,26.8
2004,11.9,3,1,28.3,27.2
2004,6.1,3,2,28.7,27
2004,0,3,3,28.9,27.1
2004,0,3,4,28.9,26.7
2004,0,3,5,28.9,26.2
2004,3.9,3,6,29.3,26.6
2004,10.5,3,7,27.1,26.2
2004,11.3,3,8,27.1,26.2
2004,6.6,3,9,27.1,26.5
2004,9.4,3,10,27.9,26
2004,22.2,3,11,27.6,26.6
2004,9,3,12,28,27
2004,16,3,13,27.4,26.5
2004,11.7,3,14,27.1,25.5
2004,3.2,3,15,27.9,26.2
2004,4,3,16,29.1,25.6
2004,0.1,3,17,29.3,25.3
2004,4.7,3,18,29,25.4
2004,8.1,3,19,28.5,26.1
2004,5.4,3,20,28.5,26.2
2004,2.4,3,21,28.6,26.3
2004,0.1,3,22,29.2,26.4
2004,0.1,3,23,29.1,26.7
2004,0,3,24,29.3,26.2
2004,0.2,3,25,29.9,26.1
2004,0.1,3,26,29.3,26.7
2004,0.1,3,27,29.5,26.1
2004,0.1,3,28,29.4,26.4
2004,1.2,3,29,29.4,26.3
2004,3.3,3,30,29,26.3
2004,10.8,3,31,28.5,26.7
2004,5.8,4,1,27.1,25.7
2004,16.9,4,2,27.1,25.5
2004,8.8,4,3,28.3,25.8
2004,8.1,4,4,27.8,26.1
2004,6.7,4,5,28.9,26.2
2004,16.7,4,6,27.3,26.2
2004,8.2,4,7,27.9,26
2004,1.3,4,8,27.9,26
2004,0.8,4,9,27.6,25.8
2004,8.7,4,10,27.6,25.7
2004,32.8,4,11,28.2,26.4
2004,3.1,4,12,27.2,25.8
2004,5,4,13,28.5,26.2
2004,0.2,4,14,28.4,26.3
2004,0.1,4,15,28.6,26.6
2004,4,4,16,28.6,26.2
2004,7.2,4,17,29.2,26.6
2004,16.2,4,18,27.4,25.8
2004,1.5,4,19,27.6,25.7
2004,18.7,4,20,28.5,25.9
2004,15.5,4,21,29,26
2004,3.8,4,22,28.7,25.8
2004,0.7,4,23,29.1,25.5
2004,0.1,4,24,28.7,25.3
2004,1.5,4,25,28.8,25.7
2004,0.1,4,26,28.4,25.2
2004,0,4,27,28.3,24.1
2004,0,4,28,27.7,23.8
2004,0,4,29,28.2,22.9
2004,0,4,30,28,23.7
2004,1.2,5,1,28.5,23.8
2004,0.5,5,2,27.4,24.8
2004,0.2,5,3,28.3,24.4
2004,0,5,4,28.2,23.4
2004,0,5,5,28,23.1
2004,0,5,6,27.8,22.7
2004,0,5,7,27.6,23.1
2004,0,5,8,28,23.3
2004,0,5,9,28.3,22.5
2004,0,5,10,28.4,23.3
2004,0,5,11,28.5,23.5
2004,1,5,12,28.6,24.3
2004,0,5,13,28.5,25.1
2004,0.7,5,14,28.3,24.9
2004,1.8,5,15,28.2,24.7
2004,6.3,5,16,27.9,24.3
2004,0.2,5,17,27.3,23.8
2004,0,5,18,27.1,21.5
2004,0,5,19,27.5,23.5
2004,0,5,20,26.7,23.2
2004,0.8,5,21,26.9,21.9
2004,0,5,22,26.9,22.2
2004,2,5,23,27,22.2
2004,1.3,5,24,26.6,23.1
2004,0.1,5,25,27.5,20.9
2004,2.6,5,26,27.9,24
2004,5.1,5,27,27.9,23.6
2004,0,5,28,27.2,22.6
2004,0,5,29,27.6,21.7
2004,2.2,5,30,27.1,23.3
2004,0,5,31,26.8,22.6
2004,0,6,1,26.3,21.3
2004,0,6,2,26.7,21.4
2004,0.1,6,3,26.6,21.6
2004,0,6,4,25.6,21
2004,0.1,6,5,26.4,19.9
2004,0.1,6,6,27,22.5
2004,0,6,7,27.6,22.2
2004,0,6,8,27.5,22.6
2004,0,6,9,27.7,23
2004,0,6,10,27.3,22.3
2004,0,6,11,27.2,21.4
2004,0.1,6,12,27.5,22.5
2004,0,6,13,27.1,21.9
2004,0,6,14,27.1,22.2
2004,0,6,15,27,22.3
2004,0,6,16,27.1,21.8
2004,0,6,17,27.6,21.4
2004,0,6,18,27.2,22.4
2004,0,6,19,27.1,21.4
2004,0.1,6,20,27.1,21.4
2004,0,6,21,27.4,21.4
2004,0,6,22,27.5,23.1
2004,0,6,23,27,22.5
2004,0,6,24,26.9,22.6
2004,2.2,6,25,26.6,22.9
2004,2.9,6,26,26.3,23
2004,1,6,27,25.9,23.6
2004,0.3,6,28,26.2,23.4
2004,1.2,6,29,25.8,22.8
2004,0,6,30,26,22.2
2004,0.1,7,1,26.8,21.5
2004,0,7,2,26.6,22.1
2004,0,7,3,26.8,21
2004,0,7,4,26.5,20.7
2004,0.4,7,5,26.6,21.3
2004,0,7,6,27,21.8
2004,0,7,7,26.5,21
2004,0,7,8,26.5,20.4
2004,0,7,9,26.1,20.4
2004,0.1,7,10,26.4,21.2
2004,0,7,11,26.3,21.1
2004,0,7,12,26.9,20.3
2004,0,7,13,27,21.2
2004,0.2,7,14,27.4,21.4
2004,0,7,15,27.2,20.7
2004,0,7,16,27.8,20.3
2004,0.3,7,17,27.1,22.1
2004,0,7,18,26.7,22.1
2004,0.7,7,19,27.1,22.1
2004,0.4,7,20,27.2,21.5
2004,0,7,21,27.3,21.7
2004,0,7,22,27.3,21.3
2004,0,7,23,26.9,22.2
2004,0,7,24,27.3,21.8
2004,0.1,7,25,26.2,23
2004,0,7,26,27.6,23
2004,0,7,27,27.5,23.2
2004,1.3,7,28,26.6,23.1
2004,0,7,29,27.1,22.3
2004,0,7,30,27.7,21.7
2004,0,7,31,27.2,21.9
2004,0.3,8,1,27.1,22.5
2004,1,8,2,27.2,23.2
2004,0.1,8,3,27.2,22.9
2004,0,8,4,26.7,23.4
2004,0,8,5,27.2,22.5
2004,0,8,6,27.5,21.7
2004,0,8,7,27,22.4
2004,0,8,8,26.3,22.1
2004,0,8,9,26,22.2
2004,0.2,8,10,26.2,23.2
2004,0,8,11,26.6,23
2004,0.2,8,12,27.1,22
2004,0.1,8,13,27.2,22.5
2004,1.6,8,14,26.3,22.4
2004,0,8,15,25.9,22.4
2004,0,8,16,26.1,22.8
2004,0,8,17,26.1,23.1
2004,0,8,18,27.6,22.1
2004,0.6,8,19,26.9,22.7
2004,0,8,20,26.9,22.4
2004,0,8,21,27,21.7
2004,0,8,22,26.7,22.1
2004,0,8,23,27.4,22.1
2004,0,8,24,26.6,22.9
2004,0,8,25,26.1,22.9
2004,0,8,26,26.4,23.1
2004,0.6,8,27,26.4,23.6
2004,0,8,28,26.7,23.1
2004,0.1,8,29,26.9,22.9
2004,1.5,8,30,26.8,22.6
2004,0.1,8,31,27.4,22.7
2004,0.1,9,1,26.3,23.1
2004,0,9,2,26.2,23.2
2004,0,9,3,26.5,23.9
2004,0,9,4,26.4,23.9
2004,0,9,5,26.3,23.5
2004,0,9,6,26.2,23.7
2004,0,9,7,26.8,23.7
2004,0.3,9,8,26.4,23.5
2004,0,9,9,27.6,23.9
2004,0,9,10,27.6,23.2
2004,0,9,11,27.4,23.3
2004,0,9,12,27.8,23
2004,0,9,13,27.5,23.5
2004,0,9,14,28,22.8
2004,0.1,9,15,27.5,23.2
2004,0,9,16,27.1,23.5
2004,0,9,17,27,24.2
2004,0.3,9,18,26.5,24.1
2004,0,9,19,26.3,23.6
2004,0,9,20,26.6,23.9
2004,0,9,21,27.7,24
2004,0.2,9,22,28.5,23.4
2004,1,9,23,27.2,24.2
2004,0,9,24,28.2,24.1
2004,0,9,25,27.5,23.7
2004,0,9,26,27.1,23.5
2004,0,9,27,26.8,23.8
2004,0.1,9,28,27.3,22.8
2004,1,9,29,28.5,23.7
2004,0.1,9,30,28.7,23.7
2004,0,10,1,28.3,23.5
2004,0,10,2,28.6,23.3
2004,0,10,3,28.2,23.6
2004,0,10,4,28.3,23.7
2004,0,10,5,28,24.3
2004,0,10,6,28,24.6
2004,0,10,7,27.6,24.9
2004,0,10,8,27.7,25
2004,0,10,9,27.6,25
2004,0,10,10,27.3,24.6
2004,0,10,11,27.7,24.4
2004,1.5,10,12,28.7,24.1
2004,2.1,10,13,28,25
2004,0.1,10,14,27.8,25.2
2004,0,10,15,27.7,25.1
2004,0,10,16,28.1,24.8
2004,0,10,17,27.3,24.9
2004,0,10,18,27.2,25
2004,0,10,19,28.2,25
2004,0.7,10,20,28.1,24.9
2004,0,10,21,27.4,24.6
2004,0,10,22,28.1,24.8
2004,0,10,23,27.9,25
2004,0.1,10,24,28.3,25.4
2004,0,10,25,28,24.6
2004,0,10,26,27.8,25.1
2004,0,10,27,27.9,24.9
2004,0,10,28,28.6,24.6
2004,47.1,10,29,28,25.5
2004,0,10,30,28.1,25.3
2004,0,10,31,28.5,25.6
2004,0,11,1,28.8,25.3
2004,0,11,2,27.8,25
2004,0,11,3,28.2,25.2
2004,0.1,11,4,28.9,25.2
2004,4.8,11,5,28.2,25.5
2004,0,11,6,28.2,25.7
2004,0,11,7,27.9,25.8
2004,0,11,8,28,25.7
2004,0,11,9,28.2,25.9
2004,0,11,10,28.2,25.8
2004,0,11,11,28.4,25.7
2004,0,11,12,28.7,25.4
2004,0,11,13,29.1,25.2
2004,0,11,14,28.9,25.8
2004,0,11,15,28.7,25.5
2004,0,11,16,28.8,26.1
2004,0,11,17,28.4,26.4
2004,0,11,18,28.8,25.9
2004,0,11,19,29.2,25.7
2004,0,11,20,29.6,25.8
2004,0,11,21,29.7,25.8
2004,0,11,22,29.2,26.5
2004,0.2,11,23,29.5,26.5
2004,0,11,24,29.3,26.7
2004,0,11,25,29.6,26.6
2004,0.7,11,26,29.8,26.7
2004,46.2,11,27,29.5,26.7
2004,29.2,11,28,27.6,26.2
2004,25.3,11,29,27.6,26.1
2004,26.3,11,30,27.6,25.9
2004,10.2,12,1,26.6,25.4
2004,12.9,12,2,27.3,25.3
2004,3.6,12,3,27.9,25.3
2004,0,12,4,28,26
2004,9.8,12,5,28.2,25.8
2004,7.3,12,6,27.9,25.2
2004,3.9,12,7,28.2,25.8
2004,9.5,12,8,27.5,26
2004,5.4,12,9,27.8,25.9
2004,0.8,12,10,28.6,25.9
2004,1.6,12,11,28.6,26
2004,0.1,12,12,28.4,26.2
2004,0,12,13,29.5,26
2004,0,12,14,29.8,26.8
2004,0.8,12,15,29.3,27.3
2004,5,12,16,28.2,27
2004,14.2,12,17,28,26.7
2004,0.2,12,18,28.1,26.5
2004,3.2,12,19,28.8,26.2
2004,8.6,12,20,27.9,26.8
2004,16.5,12,21,28,26.7
2004,8.6,12,22,28,26.2
2004,13.4,12,23,27.7,26.6
2004,1.1,12,24,28.3,26.8
2004,0,12,25,29.2,26.6
2004,0.3,12,26,28.6,27
2004,0,12,27,29.1,27.3
2004,1.7,12,28,29.2,27
2004,31.4,12,29,28.3,26.1
2004,13.9,12,30,27.5,26.4
2004,22.9,12,31,28.2,27.3
2005,0.1,1,1,28.4,27
2005,0.1,1,2,28.2,26.6
2005,2.1,1,3,28.6,26.5
2005,1.5,1,4,29.3,26.3
2005,1.4,1,5,28.8,26.5
2005,0.6,1,6,29.6,26.5
2005,2.3,1,7,29.4,26.3
2005,1.1,1,8,28.8,26.6
2005,0,1,9,29,26.9
2005,0.1,1,10,28.9,26.4
2005,11.8,1,11,27.6,26.2
2005,7,1,12,27.9,26
2005,2.1,1,13,27.1,26.2
2005,1.7,1,14,27.1,25.7
2005,3.8,1,15,26.5,25.6
2005,8.4,1,16,26.9,25.6
2005,13.7,1,17,27.6,26
2005,21.1,1,18,28.4,26.7
2005,1.8,1,19,27.9,26.3
2005,1.4,1,20,29,26.2
2005,1.8,1,21,28.1,26.4
2005,0,1,22,29.1,27
2005,0,1,23,29,26.4
2005,0,1,24,29.4,26.2
2005,0,1,25,29.7,27
2005,3,1,26,28.7,26.8
2005,7.5,1,27,28.7,27.1
2005,0.3,1,28,27.9,26.8
2005,4.9,1,29,27.7,26.7
2005,31.9,1,30,27.7,26.6
2005,6.1,1,31,28.3,26.6
2005,23.8,2,1,27.9,26.7
2005,4.3,2,2,28,26.3
2005,11.3,2,3,28,26.4
2005,2.3,2,4,27.3,26.2
2005,18.4,2,5,28.4,26.4
2005,17.8,2,6,27.5,26.5
2005,5.5,2,7,27.3,26.2
2005,0.6,2,8,28.5,26.2
2005,1.1,2,9,28.6,26.4
2005,0,2,10,28.5,26.9
2005,0,2,11,28.9,26.5
2005,0,2,12,28.9,26.9
2005,0.1,2,13,28.9,26.3
2005,1.1,2,14,29.1,26
2005,1.4,2,15,29.2,26.2
2005,1.9,2,16,29.5,26.7
2005,5,2,17,27.8,27.1
2005,9.2,2,18,28,27.1
2005,1.9,2,19,28.9,27.4
2005,1.5,2,20,29,27.1
2005,0.1,2,21,29.5,27.5
2005,0,2,22,29.5,27.6
2005,0.9,2,23,29.5,27.6
2005,1.9,2,24,29.6,27.3
2005,4,2,25,28.7,27.5
2005,2.2,2,26,29,27.3
2005,2.5,2,27,28.8,27.4
2005,7.4,2,28,27.8,27.4
2005,10.1,3,1,28.5,27.2
2005,6.2,3,2,28.3,27
2005,12.8,3,3,28.2,26.1
2005,8.2,3,4,27.8,25.7
2005,1.5,3,5,28.8,26.5
2005,11.8,3,6,28.7,26.6
2005,1.9,3,7,28.4,27.2
2005,0.2,3,8,28.6,27.5
2005,6.7,3,9,29.1,27.4
2005,2,3,10,28,26.9
2005,0.3,3,11,28.8,26.6
2005,0,3,12,29.4,26.5
2005,3.4,3,13,29.7,27.2
2005,3.6,3,14,28.6,26.8
2005,6.5,3,15,29.4,26.8
2005,7.2,3,16,29.8,26.5
2005,22.1,3,17,29.8,26.5
2005,11.3,3,18,27.8,26.4
2005,2.8,3,19,27.8,26.1
2005,1,3,20,29.1,25.8
2005,12.1,3,21,29.2,26.2
2005,14.7,3,22,29.5,26.4
2005,14.4,3,23,28.3,26.7
2005,4.7,3,24,28.4,26.6
2005,23.3,3,25,29.7,26.7
2005,14.6,3,26,28.8,27.5
2005,6.1,3,27,28.8,27.6
2005,2.1,3,28,28.8,27.5
2005,13.1,3,29,28.2,27.4
2005,3.6,3,30,28.3,26.9
2005,1.7,3,31,28.6,27
2005,10.4,4,1,28.6,26.9
2005,13.4,4,2,29.1,27
2005,1.6,4,3,29.5,26.9
2005,21.2,4,4,29.7,26.3
2005,0,4,5,30,25.9
2005,0,4,6,29.8,25.8
2005,0,4,7,29.4,25.4
2005,0,4,8,29.6,25.5
2005,0,4,9,29.2,24.1
2005,0,4,10,29.5,25.5
2005,0,4,11,29.7,26
2005,0.3,4,12,29.7,25.9
2005,4.2,4,13,29,26.3
2005,29.2,4,14,28.5,26.6
2005,25,4,15,28.4,26.2
2005,2.7,4,16,28.9,25.9
2005,3.6,4,17,29.2,25.9
2005,15.8,4,18,29.1,25.7
2005,0,4,19,29.3,25.5
2005,0.2,4,20,29.4,25.6
2005,13.5,4,21,29.1,26.1
2005,4.5,4,22,28.9,26.6
